Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Improved Best,Initial Percentage,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
RS,0.8127,1,1,random,CIFAR10,1,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.8127,True,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,1,42,accuracy,100042,0.8127,4,0.5773920206069947,18.60594917088747,10,0.5773920206069947,valid,0.8125166391127999,0.8132941766309335,0.8127000000000001,100042
RS,0.8127,1,1,random,CIFAR10,2,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.7998,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,2,42,accuracy,100042,0.7998,3,0.5983292286872863,14.984235063195229,10,0.5983292286872863,valid,0.8001264183371637,0.8052839105142752,0.7998000000000001,100042
RS,0.8127,1,1,random,CIFAR10,3,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.8047,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,3,42,accuracy,100042,0.8047,3,0.5805819099426269,14.796565115451813,10,0.5805819099426269,valid,0.8038799276786527,0.8059299921421754,0.8047000000000001,100042
RS,0.8127,1,1,random,CIFAR10,4,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.8006,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,4,42,accuracy,100042,0.8006,2,0.5784631714820861,14.689282186329365,10,0.5784631714820861,valid,0.8012267069346513,0.8070094297309083,0.8006,100042
RS,0.8127,1,1,random,CIFAR10,5,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.7907,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,5,42,accuracy,100042,0.7907,2,0.6132059408664703,14.722617544233799,10,0.6132059408664703,valid,0.790136845030677,0.7969552329736536,0.7907,100042
RS,0.8127,1,1,random,CIFAR10,6,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.8024,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,6,42,accuracy,100042,0.8024,2,0.5786151110649109,14.833442948758602,10,0.5786151110649109,valid,0.8032969379471583,0.8073341965909536,0.8024000000000001,100042
RS,0.8127,1,1,random,CIFAR10,7,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.8033,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,7,42,accuracy,100042,0.8033,3,0.5894970530986786,14.676589287817478,10,0.5894970530986786,valid,0.804040950837401,0.8080412017047742,0.8032999999999999,100042
RS,0.8127,1,1,random,CIFAR10,8,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.7996,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,8,42,accuracy,100042,0.7996,2,0.5927171502351761,14.711592897772789,10,0.5927171502351761,valid,0.7991387123902219,0.8101267181215086,0.7996000000000001,100042
RS,0.8127,1,1,random,CIFAR10,9,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.8093,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,9,42,accuracy,100042,0.8093,3,0.5766592766284943,14.319004215300083,10,0.5766592766284943,valid,0.8087015747537005,0.8099950573231898,0.8093,100042
RS,0.8127,1,1,random,CIFAR10,10,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.7903,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,10,42,accuracy,100042,0.7903,1,0.6039921405315399,20.365171253681183,10,0.6039921405315399,valid,0.7888376960129954,0.796183878778709,0.7903,100042
RS,0.8127,1,1,random,CIFAR10,11,main_b1000_cifar10_alexnet_RS_kp50_seed42,0.5,0.8033,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed42,42,20000,11,42,accuracy,100042,0.8033,3,0.5973193765640259,14.752115122973919,10,0.5973193765640259,valid,0.8037077562843411,0.8076366732331609,0.8033000000000001,100042
