Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.7993,1,1,initial,,,CIFAR10,1,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.7993,0,True,0.5,alexnet,False,0,0,,,,,,,,,1,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,1,42,accuracy,100789,0.7993,2,0.5857058584690094,14.415843777358532,10,0.5857058584690094,valid,0.7986806410996199,0.8039321725376963,0.7993,100789
GEN,0.8044,2,2,initial,,,CIFAR10,2,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.8044,0,True,0.5,alexnet,False,0,0,,,,,,,,,2,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,2,42,accuracy,100789,0.8044,2,0.5847825809001923,14.047972403466702,10,0.5847825809001923,valid,0.8031415018245267,0.8072832847146106,0.8044,100789
GEN,0.8044,2,2,initial,,,CIFAR10,3,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.8044,0,False,0.5,alexnet,False,0,0,,,,,,,,,3,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,3,42,accuracy,100789,0.8044,2,0.5826795463562011,13.973734997212887,10,0.5826795463562011,valid,0.8029731712651424,0.8051961051953673,0.8044,100789
GEN,0.8062,4,4,initial,,,CIFAR10,4,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.8062,0,True,0.5,alexnet,False,0,0,,,,,,,,,4,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,4,42,accuracy,100789,0.8062,4,0.5866786992073059,14.277306079864502,10,0.5866786992073059,valid,0.8062980465591559,0.808267421120249,0.8061999999999999,100789
GEN,0.8091,5,5,initial,,,CIFAR10,5,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.8091,0,True,0.5,alexnet,False,0,0,,,,,,,,,5,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,5,42,accuracy,100789,0.8091,3,0.5755042575359345,13.806829266250134,10,0.5755042575359345,valid,0.8092058727964522,0.8112387585587258,0.8091000000000002,100789
GEN,0.8091,5,5,initial,,,CIFAR10,6,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.7957,0,False,0.5,alexnet,False,0,0,,,,,,,,,6,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,6,42,accuracy,100789,0.7957,2,0.5959052196502685,13.975067175924778,10,0.5959052196502685,valid,0.7961844103417469,0.8003223193953612,0.7956999999999999,100789
GEN,0.8091,5,5,initial,,,CIFAR10,7,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.8032,0,False,0.5,alexnet,False,0,0,,,,,,,,,7,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,7,42,accuracy,100789,0.8032,3,0.5900931723356247,13.79429055005312,10,0.5900931723356247,valid,0.8044495462522019,0.8125708126450822,0.8032,100789
GEN,0.8091,5,5,initial,,,CIFAR10,8,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.8054,0,False,0.5,alexnet,False,0,0,,,,,,,,,8,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,8,42,accuracy,100789,0.8054,2,0.5647734681129456,13.999581024050713,10,0.5647734681129456,valid,0.8043168067563281,0.8058075274945745,0.8054,100789
GEN,0.8091,5,5,initial,,,CIFAR10,9,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.8025,0,False,0.5,alexnet,False,0,0,,,,,,,,,9,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,9,42,accuracy,100789,0.8025,5,0.6281095026493072,13.826568074524403,10,0.6281095026493072,valid,0.8033383074467796,0.8069570980666922,0.8025,100789
GEN,0.8091,5,5,initial,,,CIFAR10,10,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.8039,0,False,0.5,alexnet,False,0,0,,,,,,,,,10,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,10,42,accuracy,100789,0.8039,3,0.58333429479599,13.978334739804268,10,0.58333429479599,valid,0.8022293424717674,0.8039890717653794,0.8039,100789
GEN,0.8091,5,5,offspring,9996,10002,CIFAR10,11,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.8053,1,False,0.5,alexnet,False,0,0,1,0.8062,4,4,0.8091,5,5,19998,2,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,11,42,accuracy,100789,0.8053,2,0.5720205474376678,13.794517494738102,10,0.5720205474376678,valid,0.8058482896153685,0.8114900043212552,0.8052999999999999,100789
GEN,0.8095,12,12,offspring,10002,9996,CIFAR10,12,main_b1000_cifar10_alexnet_GEN_kp50_seed789,0.5,0.8095,1,True,0.5,alexnet,False,0,0,2,0.8062,4,4,0.8091,5,5,19998,3,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed789,789,20000,12,42,accuracy,100789,0.8095,4,0.5856603314876556,13.818334951996803,10,0.5856603314876556,valid,0.8095677971001247,0.8109278149725082,0.8095000000000001,100789
