Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.4302,1,1,initial,,,TINYIMAGENET,1,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.4302,0,True,0.5,alexnet,False,0,0,,,,,,,,,1,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,1,42,accuracy,100456,0.4302,1,2.9246164579629896,29.000775644555688,10,2.9246164579629896,valid,0.4282656926300743,0.49270353633349545,0.43019999999999997,100456
GEN,0.43165,2,2,initial,,,TINYIMAGENET,2,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.43165,0,True,0.5,alexnet,False,0,0,,,,,,,,,2,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,2,42,accuracy,100456,0.43165,1,2.9090394348144533,29.06079948414117,10,2.9090394348144533,valid,0.43310637299994054,0.5010419427120197,0.4316500000000001,100456
GEN,0.43165,2,2,initial,,,TINYIMAGENET,3,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.43065,0,False,0.5,alexnet,False,0,0,,,,,,,,,3,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,3,42,accuracy,100456,0.43065,1,2.8999132102489473,28.97764648683369,10,2.8999132102489473,valid,0.4272089964624661,0.49940961348504165,0.43065,100456
GEN,0.43575,4,4,initial,,,TINYIMAGENET,4,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.43575,0,True,0.5,alexnet,False,0,0,,,,,,,,,4,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,4,42,accuracy,100456,0.43575,1,2.8908061398029328,28.954265388660133,10,2.8908061398029328,valid,0.4326375196628428,0.4965486003578664,0.43575,100456
GEN,0.4396,5,5,initial,,,TINYIMAGENET,5,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.4396,0,True,0.5,alexnet,False,0,0,,,,,,,,,5,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,5,42,accuracy,100456,0.4396,1,2.87668454618454,28.96313850209117,10,2.87668454618454,valid,0.43497596705892383,0.49356081066569707,0.4396,100456
GEN,0.4396,5,5,initial,,,TINYIMAGENET,6,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.4335,0,False,0.5,alexnet,False,0,0,,,,,,,,,6,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,6,42,accuracy,100456,0.4335,1,2.877552855062485,28.934097447432578,10,2.877552855062485,valid,0.43592859241643694,0.503866917833819,0.4335,100456
GEN,0.4396,5,5,initial,,,TINYIMAGENET,7,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.4319,0,False,0.5,alexnet,False,0,0,,,,,,,,,7,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,7,42,accuracy,100456,0.4319,1,2.899694392609596,29.024646945297718,10,2.899694392609596,valid,0.43367269834306216,0.503341086238604,0.43189999999999995,100456
GEN,0.4396,5,5,initial,,,TINYIMAGENET,8,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.4372,0,False,0.5,alexnet,False,0,0,,,,,,,,,8,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,8,42,accuracy,100456,0.4372,1,2.893174011087418,28.88969834987074,10,2.893174011087418,valid,0.434909513513321,0.495197813370095,0.4372,100456
GEN,0.43975,9,9,initial,,,TINYIMAGENET,9,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.43975,0,True,0.5,alexnet,False,0,0,,,,,,,,,9,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,9,42,accuracy,100456,0.43975,1,2.926984665131569,29.0807031923905,10,2.926984665131569,valid,0.4345576636054869,0.49945226810778054,0.43975000000000003,100456
GEN,0.4409,10,10,initial,,,TINYIMAGENET,10,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.4409,0,True,0.5,alexnet,False,0,0,,,,,,,,,10,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,10,42,accuracy,100456,0.4409,1,2.8293796436309813,28.867526174522936,10,2.8293796436309813,valid,0.439103786256396,0.495491347030365,0.4409,100456
GEN,0.4409,10,10,offspring,19842,20032,TINYIMAGENET,11,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.4331,1,False,0.5,alexnet,True,4000,2000,1,0.4409,10,10,0.4335,6,6,39874,2,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,11,42,accuracy,100456,0.4331,1,2.8980514478206634,29.058007050305605,10,2.8980514478206634,valid,0.43134748457623473,0.4976641832250093,0.43310000000000004,100456
GEN,0.4409,10,10,offspring,20032,19842,TINYIMAGENET,12,prelim_features_tinyimagenet_alexnet_GEN_kp50,0.5,0.43275,1,False,0.5,alexnet,False,0,0,2,0.4409,10,10,0.4335,6,6,39874,3,0.5,TINYIMAGENET_alexnet_GEN_accuracy_kp5000_seed456,456,40000,12,42,accuracy,100456,0.43275,1,2.9202377313852312,28.888063094578683,10,2.9202377313852312,valid,0.4321489865016633,0.5034472865717049,0.4327500000000001,100456
