Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.9715833333333334,1,1,initial,,,MNIST,1,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.9715833333333334,0,True,0.75,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,1,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,1,42,accuracy,100042,0.9715833333333334,10,0.09292652641609311,30.061788568273187,10,0.09292652641609311,valid,0.9711649599505687,0.9713982407719755,0.9710567308373589,100042
MEM,0.9728333333333333,2,2,initial,,,MNIST,2,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.9728333333333333,0,True,0.75,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,2,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,2,42,accuracy,100042,0.9728333333333333,10,0.09087946329886715,29.29342676885426,10,0.09087946329886715,valid,0.9724101528140704,0.9723993745568477,0.9725305311678747,100042
MEM,0.9728333333333333,2,2,initial,,,MNIST,3,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.9715833333333334,0,False,0.75,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,3,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,3,42,accuracy,100042,0.9715833333333334,9,0.09387774123065173,29.261376824229956,10,0.09387774123065173,valid,0.9711734866654753,0.9711842878316794,0.9712318837997559,100042
MEM,0.9728333333333333,2,2,initial,,,MNIST,4,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.9718333333333333,0,False,0.75,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,4,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,4,42,accuracy,100042,0.9718333333333333,8,0.09528722959632675,29.302166417241096,10,0.09528722959632675,valid,0.97136645545536,0.9713379143995114,0.9714678321432325,100042
MEM,0.97375,5,5,initial,,,MNIST,5,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.97375,0,True,0.75,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,5,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,5,42,accuracy,100042,0.97375,10,0.08812514978647232,29.269952721893787,10,0.08812514978647232,valid,0.9733466135701159,0.9733363786103333,0.9734101314397622,100042
MEM,0.97375,5,5,initial,,,MNIST,6,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.9724166666666667,0,False,0.75,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,6,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,6,42,accuracy,100042,0.9724166666666667,10,0.09124893926084042,29.275366926565766,10,0.09124893926084042,valid,0.9719851816465195,0.9721987335309441,0.9719275406616174,100042
MEM,0.97375,5,5,initial,,,MNIST,7,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.9726666666666667,0,False,0.75,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,7,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,7,42,accuracy,100042,0.9726666666666667,10,0.09121132790111006,29.367604359984398,10,0.09121132790111006,valid,0.9722861666130465,0.9723032045394975,0.9723360337322993,100042
MEM,0.97375,5,5,initial,,,MNIST,8,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.9713333333333334,0,False,0.75,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,8,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,8,42,accuracy,100042,0.9713333333333334,10,0.0932138831987977,29.200744155794382,10,0.0932138831987977,valid,0.9708651017376319,0.9709108072113874,0.9711477786048002,100042
MEM,0.97375,5,5,initial,,,MNIST,9,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.9718333333333333,0,False,0.75,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,9,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,9,42,accuracy,100042,0.9718333333333333,10,0.09058763691969215,29.268154080957174,10,0.09058763691969215,valid,0.9714122681927087,0.9713944753545807,0.9715385429712452,100042
MEM,0.97375,5,5,initial,,,MNIST,10,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.9705833333333334,0,False,0.75,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,10,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,10,42,accuracy,100042,0.9705833333333334,10,0.09591618736026188,29.220731964334846,10,0.09591618736026188,valid,0.9700336185398223,0.9704690255959612,0.969970103818308,100042
MEM,0.97375,5,5,offspring,8870,9170,MNIST,11,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.97325,1,False,0.75,11,,0.97325,,,False,0,,,0,efficientnetv2,False,0,0,1,0.97375,5,5,0.9726666666666667,7,7,18040,2,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,11,42,accuracy,100042,0.97325,9,0.0890815861367931,29.202330991625786,10,0.0890815861367931,valid,0.9728498501547588,0.9728952439457073,0.9728383321393748,100042
MEM,0.97375,5,5,offspring,9170,8870,MNIST,12,prelim_features_mnist_efficientnetv2_MEM_kp75,0.75,0.9723333333333334,1,False,0.75,12,,0.9723333333333334,,,False,0,,,0,efficientnetv2,False,0,0,2,0.97375,5,5,0.9726666666666667,7,7,18040,3,0.75,MNIST_efficientnetv2_MEM_accuracy_kp7500_seed42,42,36000,12,42,accuracy,100042,0.9723333333333334,10,0.09322312119603157,29.26802882924676,10,0.09322312119603157,valid,0.9718693861859808,0.9719089144591484,0.9719937360718005,100042
