Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.46045,1,1,initial,,,TINYIMAGENET,1,prelim_features_tinyimagenet_alexnet_GEN_kp90,0.9,0.46045,0,True,0.9,alexnet,False,0,0,,,,,,,,,1,0.9,TINYIMAGENET_alexnet_GEN_accuracy_kp9000_seed789,789,72000,1,42,accuracy,100789,0.46045,1,2.812779285764694,48.83396604191512,10,2.812779285764694,valid,0.460361889306086,0.5133668649805967,0.46045,100789
GEN,0.46215,2,2,initial,,,TINYIMAGENET,2,prelim_features_tinyimagenet_alexnet_GEN_kp90,0.9,0.46215,0,True,0.9,alexnet,False,0,0,,,,,,,,,2,0.9,TINYIMAGENET_alexnet_GEN_accuracy_kp9000_seed789,789,72000,2,42,accuracy,100789,0.46215,1,2.8409838512420653,48.812799642793834,10,2.8409838512420653,valid,0.4626185984522509,0.520822969942291,0.46215000000000006,100789
GEN,0.46215,2,2,initial,,,TINYIMAGENET,3,prelim_features_tinyimagenet_alexnet_GEN_kp90,0.9,0.4577,0,False,0.9,alexnet,False,0,0,,,,,,,,,3,0.9,TINYIMAGENET_alexnet_GEN_accuracy_kp9000_seed789,789,72000,3,42,accuracy,100789,0.4577,1,2.8430704142570495,48.55920491926372,10,2.8430704142570495,valid,0.458047695536184,0.5149175254636252,0.45769999999999994,100789
GEN,0.46215,2,2,initial,,,TINYIMAGENET,4,prelim_features_tinyimagenet_alexnet_GEN_kp90,0.9,0.45675,0,False,0.9,alexnet,False,0,0,,,,,,,,,4,0.9,TINYIMAGENET_alexnet_GEN_accuracy_kp9000_seed789,789,72000,4,42,accuracy,100789,0.45675,1,2.8518781109809876,48.1820925027132,10,2.8518781109809876,valid,0.4557984475129196,0.5099547697708589,0.45675000000000004,100789
GEN,0.46215,2,2,initial,,,TINYIMAGENET,5,prelim_features_tinyimagenet_alexnet_GEN_kp90,0.9,0.4528,0,False,0.9,alexnet,False,0,0,,,,,,,,,5,0.9,TINYIMAGENET_alexnet_GEN_accuracy_kp9000_seed789,789,72000,5,42,accuracy,100789,0.4528,1,2.8814701009988783,48.59276494849473,10,2.8814701009988783,valid,0.4530454103829571,0.5178823268154544,0.45280000000000004,100789
GEN,0.46215,2,2,initial,,,TINYIMAGENET,6,prelim_features_tinyimagenet_alexnet_GEN_kp90,0.9,0.45345,0,False,0.9,alexnet,False,0,0,,,,,,,,,6,0.9,TINYIMAGENET_alexnet_GEN_accuracy_kp9000_seed789,789,72000,6,42,accuracy,100789,0.45345,1,2.8836835404872896,48.734422663226724,10,2.8836835404872896,valid,0.45597749306827906,0.5170599668408138,0.45344999999999996,100789
GEN,0.46215,2,2,initial,,,TINYIMAGENET,7,prelim_features_tinyimagenet_alexnet_GEN_kp90,0.9,0.4602,0,False,0.9,alexnet,False,0,0,,,,,,,,,7,0.9,TINYIMAGENET_alexnet_GEN_accuracy_kp9000_seed789,789,72000,7,42,accuracy,100789,0.4602,1,2.8407570751190185,48.807884549722075,10,2.8407570751190185,valid,0.458848058630025,0.512365638563355,0.46020000000000005,100789
GEN,0.46215,2,2,initial,,,TINYIMAGENET,8,prelim_features_tinyimagenet_alexnet_GEN_kp90,0.9,0.4621,0,False,0.9,alexnet,False,0,0,,,,,,,,,8,0.9,TINYIMAGENET_alexnet_GEN_accuracy_kp9000_seed789,789,72000,8,42,accuracy,100789,0.4621,1,2.8220514790296556,48.83675157651305,10,2.8220514790296556,valid,0.460515103114283,0.5129336956149563,0.4621,100789
GEN,0.4642,9,9,initial,,,TINYIMAGENET,9,prelim_features_tinyimagenet_alexnet_GEN_kp90,0.9,0.4642,0,True,0.9,alexnet,False,0,0,,,,,,,,,9,0.9,TINYIMAGENET_alexnet_GEN_accuracy_kp9000_seed789,789,72000,9,42,accuracy,100789,0.4642,1,2.8344114497423174,48.53507841285318,10,2.8344114497423174,valid,0.4630975075330841,0.515372656720286,0.4642,100789
GEN,0.4642,9,9,initial,,,TINYIMAGENET,10,prelim_features_tinyimagenet_alexnet_GEN_kp90,0.9,0.4581,0,False,0.9,alexnet,False,0,0,,,,,,,,,10,0.9,TINYIMAGENET_alexnet_GEN_accuracy_kp9000_seed789,789,72000,10,42,accuracy,100789,0.4581,1,2.90323096704483,48.206663286313415,10,2.90323096704483,valid,0.45672128015434327,0.5208441687347194,0.4581,100789
