Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Improved Best,Initial Percentage,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
RS,0.4537,10,10,random,TINYIMAGENET,11,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4487,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,11,42,accuracy,100456,0.4487,1,2.8865071886181832,41.28438991308212,10,2.8865071886181832,valid,0.4464051414884018,0.5099972464562564,0.44870000000000004,100456
RS,0.4537,10,10,random,TINYIMAGENET,12,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44505,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,12,42,accuracy,100456,0.44505,1,2.8845797521352767,41.253588296473026,10,2.8845797521352767,valid,0.4424870382290246,0.5014507588276311,0.44504999999999995,100456
RS,0.4537,10,10,random,TINYIMAGENET,13,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4416,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,13,42,accuracy,100456,0.4416,1,2.92931676697731,41.41433861851692,10,2.92931676697731,valid,0.4384017764506569,0.5018221769628493,0.4416,100456
RS,0.4537,10,10,random,TINYIMAGENET,14,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44105,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,14,42,accuracy,100456,0.44105,1,2.9372573945760725,41.595820404589176,10,2.9372573945760725,valid,0.4388891200555628,0.505897637722394,0.44105000000000005,100456
RS,0.4537,10,10,random,TINYIMAGENET,15,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4477,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,15,42,accuracy,100456,0.4477,1,2.9100979091644286,41.14922282099724,10,2.9100979091644286,valid,0.444455926315605,0.5060187298201521,0.44770000000000004,100456
RS,0.4537,10,10,random,TINYIMAGENET,16,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44935,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,16,42,accuracy,100456,0.44935,1,2.858947076702118,41.38576002418995,10,2.858947076702118,valid,0.44685219586106856,0.49936530398019313,0.44935,100456
RS,0.4537,10,10,random,TINYIMAGENET,17,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45235,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,17,42,accuracy,100456,0.45235,1,2.8533704711675645,41.49318215996027,10,2.8533704711675645,valid,0.4506586647170425,0.5107013112015624,0.45235,100456
RS,0.4537,10,10,random,TINYIMAGENET,18,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4427,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,18,42,accuracy,100456,0.4427,1,2.9073553977012634,41.268181934952736,10,2.9073553977012634,valid,0.43901987632825035,0.502106061241558,0.4427,100456
RS,0.4537,10,10,random,TINYIMAGENET,19,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4491,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,19,42,accuracy,100456,0.4491,1,2.8492224464416505,41.23986005038023,10,2.8492224464416505,valid,0.44691210652721525,0.5063757193346452,0.44909999999999994,100456
RS,0.4537,10,10,random,TINYIMAGENET,20,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45245,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,20,42,accuracy,100456,0.45245,1,2.899398274683952,41.55102023482323,10,2.899398274683952,valid,0.45033738603357293,0.5126798278919066,0.45245,100456
RS,0.4537,10,10,random,TINYIMAGENET,21,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4469,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,21,42,accuracy,100456,0.4469,1,2.898087311434746,41.31531302630901,10,2.898087311434746,valid,0.446442893639111,0.5064019080882716,0.4469000000000001,100456
RS,0.4537,10,10,random,TINYIMAGENET,22,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45355,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,22,42,accuracy,100456,0.45355,1,2.8720033808231356,41.238771975040436,10,2.8720033808231356,valid,0.4507297480357839,0.515711423586614,0.45355000000000006,100456
RS,0.4537,10,10,random,TINYIMAGENET,23,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4486,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,23,42,accuracy,100456,0.4486,1,2.8992351102352143,41.55159928649664,10,2.8992351102352143,valid,0.4478349380024615,0.5123693540573483,0.4486,100456
RS,0.4537,10,10,random,TINYIMAGENET,24,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44475,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,24,42,accuracy,100456,0.44475,1,2.9019342557907106,41.42394933849573,10,2.9019342557907106,valid,0.44130109660021205,0.5040633743413729,0.44475000000000003,100456
RS,0.4537,10,10,random,TINYIMAGENET,25,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4485,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,25,42,accuracy,100456,0.4485,1,2.887915757894516,41.21223992109299,10,2.887915757894516,valid,0.4452119688462681,0.5050678149991477,0.4485,100456
RS,0.4537,10,10,random,TINYIMAGENET,26,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44395,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,26,42,accuracy,100456,0.44395,1,2.926195966863632,41.56465841829777,10,2.926195966863632,valid,0.4401633237338253,0.5077547150508895,0.44394999999999996,100456
RS,0.4537,10,10,random,TINYIMAGENET,27,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45005,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,27,42,accuracy,100456,0.45005,1,2.9052017002820967,41.50039793550968,10,2.9052017002820967,valid,0.4469766236783518,0.5185707106110518,0.45004999999999995,100456
RS,0.4537,10,10,random,TINYIMAGENET,28,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44855,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,28,42,accuracy,100456,0.44855,1,2.898158610343933,41.441160909831524,10,2.898158610343933,valid,0.44682474973467157,0.5094064965011167,0.44854999999999995,100456
RS,0.4537,10,10,random,TINYIMAGENET,29,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45095,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,29,42,accuracy,100456,0.45095,1,2.8545289002656937,41.52617875486612,10,2.8545289002656937,valid,0.45179007239544305,0.508106518611213,0.45094999999999996,100456
RS,0.4537,10,10,random,TINYIMAGENET,30,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4455,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,30,42,accuracy,100456,0.4455,1,2.9335866704702376,41.62581729143858,10,2.9335866704702376,valid,0.44662605377764364,0.5180908903255388,0.44549999999999995,100456
RS,0.4537,10,10,random,TINYIMAGENET,31,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44765,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,31,42,accuracy,100456,0.44765,1,2.87025934677124,41.412207670509815,10,2.87025934677124,valid,0.4436468904244943,0.5021259163962235,0.44765,100456
RS,0.4537,10,10,random,TINYIMAGENET,32,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4465,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,32,42,accuracy,100456,0.4465,1,2.8616411400318147,41.37247325479984,10,2.8616411400318147,valid,0.44380906601991726,0.5018628876676832,0.44650000000000006,100456
RS,0.4537,10,10,random,TINYIMAGENET,33,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45055,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,33,42,accuracy,100456,0.45055,1,2.85667071352005,41.607058227062225,10,2.85667071352005,valid,0.45150970161672327,0.5115546514101234,0.45055000000000006,100456
RS,0.4537,10,10,random,TINYIMAGENET,34,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4423,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,34,42,accuracy,100456,0.4423,1,2.9244277894973756,41.55402494966984,10,2.9244277894973756,valid,0.4402159201840641,0.5017602956026672,0.44229999999999997,100456
RS,0.4537,10,10,random,TINYIMAGENET,35,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4502,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,35,42,accuracy,100456,0.4502,1,2.8845806299209595,41.24427766352892,10,2.8845806299209595,valid,0.44508577327380094,0.5032513395395929,0.45020000000000004,100456
RS,0.4537,10,10,random,TINYIMAGENET,36,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45015,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,36,42,accuracy,100456,0.45015,1,2.857305492258072,41.62618055194616,10,2.857305492258072,valid,0.44716617391931324,0.505418586431274,0.45015,100456
RS,0.4537,10,10,random,TINYIMAGENET,37,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4477,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,37,42,accuracy,100456,0.4477,1,2.886974597167969,41.584499686956406,10,2.886974597167969,valid,0.4477261484681951,0.5120307340221862,0.44770000000000004,100456
RS,0.4537,10,10,random,TINYIMAGENET,38,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4469,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,38,42,accuracy,100456,0.4469,1,2.881191576051712,41.26258730888367,10,2.881191576051712,valid,0.4455155458384537,0.5021801389223836,0.44689999999999996,100456
RS,0.4537,10,10,random,TINYIMAGENET,39,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45325,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,39,42,accuracy,100456,0.45325,1,2.844328133201599,41.577116660773754,10,2.844328133201599,valid,0.45047402737895076,0.5036311694899195,0.45325000000000004,100456
RS,0.4537,10,10,random,TINYIMAGENET,40,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4471,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,40,42,accuracy,100456,0.4471,1,2.888555120909214,41.60575596988201,10,2.888555120909214,valid,0.4422540587561096,0.5035426305621946,0.44709999999999994,100456
RS,0.4537,10,10,random,TINYIMAGENET,41,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44685,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,41,42,accuracy,100456,0.44685,1,2.8901382363796233,41.297366231679916,10,2.8901382363796233,valid,0.44376339698297124,0.5019337353603026,0.44685,100456
RS,0.4559,42,42,random,TINYIMAGENET,42,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4559,True,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,42,42,accuracy,100456,0.4559,1,2.851660873031616,41.48986246436834,10,2.851660873031616,valid,0.45166271043265616,0.5070947315752758,0.45589999999999997,100456
RS,0.45635,43,43,random,TINYIMAGENET,43,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45635,True,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,43,42,accuracy,100456,0.45635,1,2.8634146931171416,41.641692377626896,10,2.8634146931171416,valid,0.45101695060592617,0.5065593230741753,0.45635000000000003,100456
RS,0.45635,43,43,random,TINYIMAGENET,44,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44325,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,44,42,accuracy,100456,0.44325,1,2.92025629196167,41.33892806619406,10,2.92025629196167,valid,0.4412399720047286,0.5049085567731112,0.44325000000000003,100456
RS,0.45635,43,43,random,TINYIMAGENET,45,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44825,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,45,42,accuracy,100456,0.44825,1,2.9203868505239488,41.60442605614662,10,2.9203868505239488,valid,0.4438254234548228,0.5131560385932642,0.44825000000000004,100456
RS,0.45635,43,43,random,TINYIMAGENET,46,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4525,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,46,42,accuracy,100456,0.4525,1,2.8732143616437913,41.80397369712591,10,2.8732143616437913,valid,0.45172555259753666,0.5116239656118204,0.4525,100456
RS,0.45635,43,43,random,TINYIMAGENET,47,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4488,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,47,42,accuracy,100456,0.4488,1,2.900764121770859,41.370975226163864,10,2.900764121770859,valid,0.44596259636887836,0.5084566643785322,0.4488,100456
RS,0.45635,43,43,random,TINYIMAGENET,48,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.43885,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,48,42,accuracy,100456,0.43885,1,2.985776698708534,41.29561855643988,10,2.985776698708534,valid,0.4389741992395038,0.5124219981864251,0.43884999999999996,100456
RS,0.45635,43,43,random,TINYIMAGENET,49,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4462,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,49,42,accuracy,100456,0.4462,1,2.8709666102170943,41.43122506886721,10,2.8709666102170943,valid,0.44465212213736705,0.5004738722034107,0.44620000000000004,100456
RS,0.45635,43,43,random,TINYIMAGENET,50,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4487,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,50,42,accuracy,100456,0.4487,1,2.8656488346099853,41.5909706056118,10,2.8656488346099853,valid,0.4499914152717587,0.5119287014532962,0.4487,100456
RS,0.45635,43,43,random,TINYIMAGENET,51,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45215,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,51,42,accuracy,100456,0.45215,1,2.855136024284363,41.393090426921844,10,2.855136024284363,valid,0.4495203284851027,0.5111079769294832,0.45214999999999994,100456
RS,0.45635,43,43,random,TINYIMAGENET,52,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4441,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,52,42,accuracy,100456,0.4441,1,2.9287145490169526,41.317788138985634,10,2.9287145490169526,valid,0.440350004502274,0.505199491849956,0.44409999999999994,100456
RS,0.45635,43,43,random,TINYIMAGENET,53,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4472,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,53,42,accuracy,100456,0.4472,1,2.8838759786129,41.57420390844345,10,2.8838759786129,valid,0.44571635571064333,0.5045975154399416,0.4472,100456
RS,0.45635,43,43,random,TINYIMAGENET,54,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.447,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,54,42,accuracy,100456,0.447,1,2.88316470952034,41.580223083496094,10,2.88316470952034,valid,0.44589574583096464,0.5033373220198232,0.447,100456
RS,0.45635,43,43,random,TINYIMAGENET,55,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44795,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,55,42,accuracy,100456,0.44795,1,2.8969933020591734,41.32176551222801,10,2.8969933020591734,valid,0.4494379834438517,0.511282614936188,0.44795,100456
RS,0.45635,43,43,random,TINYIMAGENET,56,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4451,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,56,42,accuracy,100456,0.4451,1,2.893338407802582,41.37636049091816,10,2.893338407802582,valid,0.4462851215843767,0.5181615625528354,0.44510000000000005,100456
RS,0.45635,43,43,random,TINYIMAGENET,57,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4488,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,57,42,accuracy,100456,0.4488,1,2.8650107085227967,41.448698446154594,10,2.8650107085227967,valid,0.4472945140454744,0.5071742384339217,0.4488,100456
RS,0.45635,43,43,random,TINYIMAGENET,58,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4431,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,58,42,accuracy,100456,0.4431,1,2.9015285479068758,41.454774491488934,10,2.9015285479068758,valid,0.4406075846366677,0.5023754217193149,0.44310000000000005,100456
RS,0.45635,43,43,random,TINYIMAGENET,59,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45145,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,59,42,accuracy,100456,0.45145,1,2.8926505600452423,41.151766791939735,10,2.8926505600452423,valid,0.44901930041376487,0.5091042523242689,0.45145,100456
RS,0.45635,43,43,random,TINYIMAGENET,60,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44995,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,60,42,accuracy,100456,0.44995,1,2.890250208902359,41.37545841187239,10,2.890250208902359,valid,0.44716303232772325,0.5060039866907199,0.44994999999999996,100456
RS,0.45635,43,43,random,TINYIMAGENET,61,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4434,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,61,42,accuracy,100456,0.4434,1,2.9536145825624467,41.64707086235285,10,2.9536145825624467,valid,0.4432073506428849,0.5127619495356116,0.4434,100456
RS,0.45635,43,43,random,TINYIMAGENET,62,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44495,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,62,42,accuracy,100456,0.44495,1,2.891245236825943,41.52989461272955,10,2.891245236825943,valid,0.44395602647628,0.5045042661088093,0.44494999999999996,100456
RS,0.45635,43,43,random,TINYIMAGENET,63,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4456,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,63,42,accuracy,100456,0.4456,1,2.8976618820667266,41.38659628480673,10,2.8976618820667266,valid,0.44625377463456795,0.5091900445997669,0.4456,100456
RS,0.45635,43,43,random,TINYIMAGENET,64,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45005,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,64,42,accuracy,100456,0.45005,1,2.8726581681728365,41.35296306014061,10,2.8726581681728365,valid,0.44949713217646947,0.5083516571745208,0.4500500000000001,100456
RS,0.45735,65,65,random,TINYIMAGENET,65,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.45735,True,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,65,42,accuracy,100456,0.45735,1,2.827133022785187,41.67207573354244,10,2.827133022785187,valid,0.45367859822784923,0.5065263334928137,0.45735,100456
RS,0.45735,65,65,random,TINYIMAGENET,66,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44865,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,66,42,accuracy,100456,0.44865,1,2.870443937945366,41.45445708185434,10,2.870443937945366,valid,0.4496764566779828,0.514283897686537,0.44865,100456
RS,0.45735,65,65,random,TINYIMAGENET,67,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.44165,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,67,42,accuracy,100456,0.44165,1,2.965816048049927,41.5031509026885,10,2.965816048049927,valid,0.4388339563764957,0.5100734630653576,0.44165000000000004,100456
RS,0.45735,65,65,random,TINYIMAGENET,68,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4515,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,68,42,accuracy,100456,0.4515,1,2.865261741781235,41.76417984068394,10,2.865261741781235,valid,0.447823962035478,0.5024735539283158,0.45150000000000007,100456
RS,0.45735,65,65,random,TINYIMAGENET,69,main_b1000_tinyimagenet_alexnet_RS_kp75_seed456,0.75,0.4428,False,0.75,alexnet,0.75,TINYIMAGENET_alexnet_RS_accuracy_kp7500_seed456,456,60000,69,42,accuracy,100456,0.4428,1,2.8736212120056153,41.59443315863609,10,2.8736212120056153,valid,0.44206486285878915,0.5028407905655392,0.4428,100456
