Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Improved Best,Initial Percentage,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
RS,0.9710833333333333,1,1,random,MNIST,1,prelim_features_mnist_swintransformer_RS_kp75,0.75,0.9710833333333333,True,0.75,swintransformer,0.75,MNIST_swintransformer_RS_accuracy_kp7500_seed42,42,36000,1,42,accuracy,100042,0.9710833333333333,10,0.09559670297553143,25.27422036975622,10,0.09559670297553143,valid,0.9704977254796618,0.9711829114675605,0.9702295002733446,100042
RS,0.9721666666666666,2,2,random,MNIST,2,prelim_features_mnist_swintransformer_RS_kp75,0.75,0.9721666666666666,True,0.75,swintransformer,0.75,MNIST_swintransformer_RS_accuracy_kp7500_seed42,42,36000,2,42,accuracy,100042,0.9721666666666666,10,0.09114699856502315,20.27625123783946,10,0.09114699856502315,valid,0.9716614865944111,0.971941921590545,0.97149068819399,100042
RS,0.9721666666666666,2,2,random,MNIST,3,prelim_features_mnist_swintransformer_RS_kp75,0.75,0.9674166666666667,False,0.75,swintransformer,0.75,MNIST_swintransformer_RS_accuracy_kp7500_seed42,42,36000,3,42,accuracy,100042,0.9674166666666667,8,0.1021033170533677,21.516533590853214,10,0.1021033170533677,valid,0.9668196858482574,0.9670026873238948,0.9671723306023807,100042
RS,0.9721666666666666,2,2,random,MNIST,4,prelim_features_mnist_swintransformer_RS_kp75,0.75,0.9685833333333334,False,0.75,swintransformer,0.75,MNIST_swintransformer_RS_accuracy_kp7500_seed42,42,36000,4,42,accuracy,100042,0.9685833333333334,10,0.10067238862936695,21.830006804317236,10,0.10067238862936695,valid,0.9680104810490852,0.9689033881333522,0.9677500180231376,100042
RS,0.9721666666666666,2,2,random,MNIST,5,prelim_features_mnist_swintransformer_RS_kp75,0.75,0.9700833333333333,False,0.75,swintransformer,0.75,MNIST_swintransformer_RS_accuracy_kp7500_seed42,42,36000,5,42,accuracy,100042,0.9700833333333333,10,0.09431407084316015,23.994151439517736,10,0.09431407084316015,valid,0.9696240252437868,0.9696447501570015,0.9697391703507969,100042
RS,0.9721666666666666,2,2,random,MNIST,6,prelim_features_mnist_swintransformer_RS_kp75,0.75,0.9706666666666667,False,0.75,swintransformer,0.75,MNIST_swintransformer_RS_accuracy_kp7500_seed42,42,36000,6,42,accuracy,100042,0.9706666666666667,10,0.09645941344710687,24.411260275170207,10,0.09645941344710687,valid,0.9700931532333202,0.9706930595385798,0.9698532685442064,100042
RS,0.9721666666666666,2,2,random,MNIST,7,prelim_features_mnist_swintransformer_RS_kp75,0.75,0.9716666666666667,False,0.75,swintransformer,0.75,MNIST_swintransformer_RS_accuracy_kp7500_seed42,42,36000,7,42,accuracy,100042,0.9716666666666667,9,0.09285964586026967,24.12372455559671,10,0.09285964586026967,valid,0.9711513026745042,0.9713373382945383,0.9710470937745006,100042
RS,0.9721666666666666,2,2,random,MNIST,8,prelim_features_mnist_swintransformer_RS_kp75,0.75,0.9685,False,0.75,swintransformer,0.75,MNIST_swintransformer_RS_accuracy_kp7500_seed42,42,36000,8,42,accuracy,100042,0.9685,9,0.09883828971038262,20.578721147030592,10,0.09883828971038262,valid,0.9678251179005877,0.9688926411637414,0.9674034035085418,100042
RS,0.9721666666666666,2,2,random,MNIST,9,prelim_features_mnist_swintransformer_RS_kp75,0.75,0.9711666666666666,False,0.75,swintransformer,0.75,MNIST_swintransformer_RS_accuracy_kp7500_seed42,42,36000,9,42,accuracy,100042,0.9711666666666666,10,0.09239556969019273,22.334298418834805,10,0.09239556969019273,valid,0.9706487182276348,0.9707680792150271,0.9705807784292162,100042
RS,0.9721666666666666,2,2,random,MNIST,10,prelim_features_mnist_swintransformer_RS_kp75,0.75,0.9681666666666666,False,0.75,swintransformer,0.75,MNIST_swintransformer_RS_accuracy_kp7500_seed42,42,36000,10,42,accuracy,100042,0.9681666666666666,8,0.09986222279568513,24.84096066839993,10,0.09986222279568513,valid,0.9674338644880185,0.9684058735496934,0.9670255582166345,100042
