Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.9590833333333333,1,1,initial,,,MNIST,1,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9590833333333333,0,True,0.25,efficientnetv2,False,0,0,,,,,,,,,1,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,1,42,accuracy,100042,0.9590833333333333,10,0.13821856507410607,13.793519403785467,10,0.13821856507410607,valid,0.9584415350977874,0.9586481216783896,0.9584148696250775,100042
GEN,0.95925,2,2,initial,,,MNIST,2,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.95925,0,True,0.25,efficientnetv2,False,0,0,,,,,,,,,2,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,2,42,accuracy,100042,0.95925,10,0.1380328970104456,12.776484351605177,10,0.1380328970104456,valid,0.9586113443282404,0.9585920616538445,0.9588090416592591,100042
GEN,0.95925,2,2,initial,,,MNIST,3,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9574166666666667,0,False,0.25,efficientnetv2,False,0,0,,,,,,,,,3,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,3,42,accuracy,100042,0.9574166666666667,10,0.14099631823847691,12.708787368610501,10,0.14099631823847691,valid,0.9566589638342784,0.9570907916499518,0.9565366667706433,100042
GEN,0.9606666666666667,4,4,initial,,,MNIST,4,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9606666666666667,0,True,0.25,efficientnetv2,False,0,0,,,,,,,,,4,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,4,42,accuracy,100042,0.9606666666666667,10,0.1408079274992148,12.825198696926236,10,0.1408079274992148,valid,0.960038759417485,0.9602776062231146,0.9600323978663454,100042
GEN,0.9606666666666667,4,4,initial,,,MNIST,5,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9579166666666666,0,False,0.25,efficientnetv2,False,0,0,,,,,,,,,5,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,5,42,accuracy,100042,0.9579166666666666,9,0.14093677620589734,12.954975804314017,10,0.14093677620589734,valid,0.9572001440678306,0.9573074072446011,0.957262416651894,100042
GEN,0.9619166666666666,6,6,initial,,,MNIST,6,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9619166666666666,0,True,0.25,efficientnetv2,False,0,0,,,,,,,,,6,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,6,42,accuracy,100042,0.9619166666666666,10,0.13567473217844964,12.727736875414848,10,0.13567473217844964,valid,0.9613838940071207,0.9615596217578941,0.961378206771081,100042
GEN,0.9619166666666666,6,6,initial,,,MNIST,7,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9593333333333334,0,False,0.25,efficientnetv2,False,0,0,,,,,,,,,7,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,7,42,accuracy,100042,0.9593333333333334,10,0.1384571448986729,12.681558491662145,10,0.1384571448986729,valid,0.9585238987860901,0.9592640434058632,0.958301465297364,100042
GEN,0.9619166666666666,6,6,initial,,,MNIST,8,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9566666666666667,0,False,0.25,efficientnetv2,False,0,0,,,,,,,,,8,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,8,42,accuracy,100042,0.9566666666666667,10,0.14311818122615416,12.760941172018647,10,0.14311818122615416,valid,0.9558915418623591,0.9561601449115795,0.9561545144039597,100042
GEN,0.9619166666666666,6,6,initial,,,MNIST,9,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.95675,0,False,0.25,efficientnetv2,False,0,0,,,,,,,,,9,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,9,42,accuracy,100042,0.95675,10,0.13942223144819338,13.40013769082725,10,0.13942223144819338,valid,0.955900864786075,0.9566135111079935,0.9558236608236325,100042
GEN,0.9619166666666666,6,6,initial,,,MNIST,10,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9583333333333334,0,False,0.25,efficientnetv2,False,0,0,,,,,,,,,10,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,10,42,accuracy,100042,0.9583333333333334,10,0.13903876265386741,13.100016809999943,10,0.13903876265386741,valid,0.9576707803261598,0.9577015315524895,0.9579958472495693,100042
GEN,0.9619166666666666,6,6,offspring,8866,9006,MNIST,11,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9611666666666666,1,False,0.25,efficientnetv2,True,1200,600,1,0.9590833333333333,1,1,0.9606666666666667,4,4,17872,2,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,11,42,accuracy,100042,0.9611666666666666,10,0.13552020759383837,12.842003552243114,10,0.13552020759383837,valid,0.9605282836088997,0.9609217555972199,0.9603436021291814,100042
GEN,0.9619166666666666,6,6,offspring,9006,8866,MNIST,12,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9603333333333334,1,False,0.25,efficientnetv2,False,0,0,2,0.9590833333333333,1,1,0.9606666666666667,4,4,17872,3,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,12,42,accuracy,100042,0.9603333333333334,10,0.13824268598109485,12.723060172051191,10,0.13824268598109485,valid,0.9596948421846386,0.9596680386734253,0.9599560276970174,100042
GEN,0.9619166666666666,6,6,offspring,8852,9014,MNIST,13,prelim_features_mnist_efficientnetv2_GEN_kp25,0.25,0.9576666666666667,1,False,0.25,efficientnetv2,False,0,0,1,0.9593333333333334,7,7,0.9606666666666667,4,4,17866,4,0.25,MNIST_efficientnetv2_GEN_accuracy_kp2500_seed42,42,12000,13,42,accuracy,100042,0.9576666666666667,10,0.14352179584652186,12.909615898504853,10,0.14352179584652186,valid,0.9570076565306774,0.9571737685379201,0.957501616938783,100042
